5,btz,""" Silah~ken anak mude "" mame Si~Layakh pe malot menandai bekhe~ne khut mejile kakhene tekhahikh kali iye jumpe khut layakh saat Si~Layakh melaku~ken khitanen . ",	Silah ken	anak	mude		mame	si layakh	pe	malot	men- andai	bekhe -=ne	khut	mejile	kakhene	tekhahikh	kali	iye	jumpe	khut	layakh	saat	si layakh	melaku ken	khitan -en		,"""	Silah ken	anak	mudhe	""	mame	si layakh	pe	malot	N- tandai	bhebhekhe -=ne	khut	mejile	kakhene	tekhahikh	kali	ie	jumpe	khut	layakh	saat	si layakh	melaku ken	khitan -en	.	","""	PLEASE.GO.AHEAD	child	young	""	uncle	relpro sail	also	neg	ACTIVE.VOICE acquainted.to	nephew -=3SG	with	good	because	the.most.recent	the.time.(that.something.happens)	3sg	meet,.to	with	sail	time	relpro sail	TO.DO	circumcise OBJECT.OF.VERB	.	","""Please do, young person!"" Si Layakh's uncle also did not recognize his nephew very well because the last time he met with Si Layakh was when he was doing a circumcision.",“Silahkan anak muda!” Paman si layakh juga tidak mengenali keponakkannya dengan baik karena terakhir kali ia berjumpa dengan layakh saat si layakh melakukan khitanan.,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,punct	vi	n	adj	punct	n	relpro n	adv	adv	vt:Any v	n pro	Prep	adj	Conj	adj	n	pro	v	Prep	n	n	relpro n	vt	vt v>n	punct	,punct vi n adj punct n nprop adv adj vt n Prep adj Conj adj n pro vi Prep nprop n nprop vt n punct ,	~~~	~~~	+unspec. var. of		~~~	~~~ ~~~	~~~	~~~	+unspec. var. of ~~~	+unspec. var. of ~~~	~~~	~~~	~~~	~~~	~~~	+dial. var. of	~~~	~~~	~~~	~~~	~~~ ~~~	~~~	~~~ ~~~		
6,btz,"Khut sitok mebace due me bagas lawe si iye pido , Si~Layakh meyikhamken lawe edi me selukhuh tihang pekhtame khumah , te ajaib khut nahang~ne Si~Layakh khut sekalak dikhi mengangkat tihang edi tanpa bantuen kalak lain , khut pekhistiwe edi mebahan kekhine penduduk takjub te mesokhat gembikhe . ",khut	sitok	me- bace	due	me	bagas	lawe	si	iye	pido		si layakh	mey- ikham -ken	lawe	edi	me	selukhuh	tihang	pekhtame	khumah		te	ajaib	khut	nahang -ne	si layakh	khut	se- kalak	dikhi	meng- angkat	tihang	edi	tanpa	bantu -en	kalak	lain		khut	pekhistiwe	edi	me- bahan	kekhine	penduduk	takjub	te	me- sokhat	gembikhe		,"khut	citok	N- bhace	doe	bhe	bagas	lawe	si	ie	pidho	,	si layakh	N<>ken>- ikham -<N<>ken	lawe	edhi	bhe	selukhuh	tihang	petame	khumah	,	te	ajaib	khut	nahang -ne	si layakh	khut	se- kalak	dikhi	N- angkat	tihang	edhi	tanpa	bantu -en	kalak	lain	,	khut	pekhistiwe	edhi	N- bhahan	kekhine	penduduk	takjub	te	me- sokhat	gembikhe	.	","with	little.(not.inch)	ACTIVE.VOICE read	prayer	to,..toward.(a.place)	variety	water	relpro	3sg	request.to.(informally)	,	relpro sail	CAUSATIVE to.wash CAUSATIVE	water	that,.those	to,..toward.(a.place)	entire	port,.column	first	home	,	and	magic	with	lightweight ~~~	relpro sail	with	ONE person	self	ACTIVE.VOICE pick.up	port,.column	that,.those	without	to.help OBJECT.OF.VERB	person	other	,	with	event	that,.those	ACTIVE.VOICE to.produce	all	citizen	amazed	and	TO.HAVE.... cheer	happy	.	","By a little recitation of the mantra in the water he requested, Si Layakh splashed the water all over the main pillar of the house, and miraculously, Si Layakh raised the pole alone without the help of anyone else, by this event all the citizens were amazed and cheered happily.","Dengan sedikit membaca mantra ke dalam air yang ia minta, Si layakh menyiramkan air tersebut ke seluruh tiang utama rumah, dan ajaib dengan entengnya Si layakh seorang diri mengangkat tiang tersebut tanpa bantuan orang lain, dengan peristiwa tersebut membuat semua penduduk takjub dan bersorak gembira.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,Prep	adj	vt:Any vt	n	Prep	n	n	relpro	pro	v	punct	relpro n	v>vt vi v>vt	n	dem	Prep	adj	n	adj	n	punct	Conj	adj	Prep	adj ???>v	relpro n	Prep	n>n n	n	vt:Any vt	n	dem	Prep	v v>n	n	adj	punct	Prep	n	dem	vt:Any v	adj	n	adj	Conj	n>vi n	adj	punct	,Prep adj vt cardnum Prep n n relpro pro vt punct nprop vt n dem Prep adj n adj n punct Conj adj Prep vi nprop Prep n n vt n dem Prep n n adj punct Prep n dem vt adj n adj Conj vi adj punct ,~~~	+unspec. var. of	+unspec. var. of +sp. var. of	+unspec. var. of	+unspec. var. of	~~~	~~~	~~~	+dial. var. of	+dial. var. of		~~~ ~~~	+unspec. var. of ~~~ ~~~	~~~	+sp. var. of	+unspec. var. of	~~~	~~~	+dial. var. of	~~~		~~~	~~~	~~~	~~~ ~~~	~~~ ~~~	~~~	~~~ ~~~	~~~	+unspec. var. of ~~~	~~~	+sp. var. of	~~~	~~~ ~~~	~~~	~~~		~~~	~~~	+sp. var. of	+unspec. var. of +sp. var. of	~~~	~~~	~~~	~~~	~~~ ~~~	~~~		
7.1,btz,""" Isekah gekhangen dikhimu wahai anak pemude ?"" ",	ise -kah	gekhangen	dikhi -=mu	wahai	anak	pemude		,"""	ise -kah	gekhangen	dikhi -=mu	wahai	anak	pemude	?""	","""	who INTERROGATIVE	supposedly	self -=2ND.PERSON	O	child	young.man	?""	","""Who are you, young man?""",“Siapakah gerangan dirimu wahai anak muda?” ,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,punct	pro ???>pro	adv	n pro	prt	n	n	punct	,punct pro adv refl prt n n punct ,	~~~ ~~~	~~~	~~~ ~~~	~~~	~~~	~~~		
7.2,btz,tanya penguase Natam kehekhanen khut kesuwien Si~Layakh . ,tanya	peng- uase	natam	ke- hekhan -en	khut	ke- suwi -en	si layakh		,tanya	peN- kuase	natam	ke<>en>- hekhan -<ke<>en	khut	ke<>en>- suwi -<ke<>en	si layakh	.	,to.ask	PERSON.WHO.HAS.... power	Natam	CHARACTERSTIC.OF surprised CHARACTERSTIC.OF	with	CHARACTERSTIC.OF magical CHARACTERSTIC.OF	relpro sail	.	,"Asked the ruler of Natam, amazed by the supernatural power of Si Layakh.",Tanya Penguasa Natam keheranan dengan kesaktian Si Layakh.,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,vt	n>n n	nprop	adj>n adj adj>n	Prep	adj>n adj adj>n	relpro n	punct	,vt n nprop n Prep n nprop punct ,~~~	~~~ ~~~	~~~	~~~ ~~~ ~~~	~~~	~~~ ~~~ ~~~	~~~ ~~~		
8,btz,""" Hambe tuan~ku , Si~Layakh pengembale kobo akhi deleng engekhan ..."" ",	hambe	tuan -=ku		si layakh	peng- embale	kobo	akhi	deleng	engekhan		,"""	hambe	tuan -=ku	,	si layakh	peN- gembale	kobou	akhi	dheleng	engkekhan	...""	","""	servant	master -=1SG	,	relpro sail	PERSON.WHO.HAS.... shepherd	water.buffalo	from	jungle	Engkeran	...""	","""My lord's servant, Si Layakh the cow shepherd from the jungle of Engkran...""","“Hamba tuanku, Si Layakh Pengembala kerbau dari Hutan engkran...”",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,punct	n	n pro	punct	relpro n	n>n n	n	Prep	n	nprop	punct	,punct n n punct nprop n n Prep n nprop punct ,	~~~	~~~ ~~~		~~~ ~~~	~~~ ~~~	+sp. var. of	~~~	+sp. var. of	+sp. var. of		
9,btz,""" Kao adalah bekhe~ku si engo dekah aku gakham-gakhami bendelah nak , tebe khut bajumu ...!"" ",	kao	adalah	bekhe -=ku	si	engo	dekah	aku	[...]-- gakham -i	bende -=lah	nak		tebe	khut	baju -=mu		,"""	kao	adalah	bhebhekhe -=ku	si	enggou	dhekah	aku	reduplication- gakhem -i	bende -=lah	nak	,	tebe	khut	bhaju -=mu	...!""	","""	you.(hon)	is	nephew -=1SG	relpro	done.(finished)	old.(of.things)	1sg	RDP to.search.for REPEATEDLY	come.on -=FRONTED.ELEMENT	child	,	what.happened	with	shirt -=2ND.PERSON	...!""	","""You are my nephew that I have been searching for, come here, son, why are your clothes...!""","“Kau adalah keponakkanku yang sudah lama aku cari-cari, kemarilah nak, kenapa dengan bajumu....!",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,punct	pro	cop	n pro	relpro	adv	adj	pro	Attachestoanycategory v v>vt	v prt	n	punct	pro	Prep	n pro	punct	,punct pro cop n relpro adv adj pro vt vi n punct pro Prep n punct ,	~~~	~~~	+unspec. var. of ~~~	~~~	+unspec. var. of	+sp. var. of	~~~	~~~ +sp. var. of ~~~	~~~ ~~~	~~~		~~~	~~~	+sp. var. of ~~~		
10,btz,Suasana mekhiyum menabini kendukhi si hakhus~ne wakhi edi amin kegembikhe~en bagi selukhuh penduduk Natam ni~tambah khase mele akhi keluakhge kekhajaen ngkhan khut tege mepeluah anggote keluakhge~ne telantakh ni deleng mejuang geluh sendikhien . ,suasana	me- khiyum	men- abin -i	kendukhi	si	hakhus -=ne	wakhi	edi	amin	ke- gembikhe -en	bagi	selukhuh	penduduk	natam	ni- tambah	khase	mele	akhi	keluakhge	ke- khaja -en	ngkhan	khut	tege	me- peluah	anggote	keluakhge -=ne	te- lantakh	ni	deleng	me- juang	geluh	sendikhi -en		,suasane	me- khiyum	N<>i>- abin -<N<>i	kendukhi	si	hakhus -=ne	wakhi	edhi	amin	ke<>en>- gembikhe -<ke<>en	bagi	selukhuh	penduduk	natam	ni- tambah	khase	mele	akhi	keluakhge	ke<>en>- khaje -<ke<>en	engkekhan	khut	tege	me- peluah	anggote	keluakhge -=ne	te- lantakh	ni	dheleng	me- juang	geluh	sendikhi -en	.	,"situation	TO.HAVE.... high.emotion	~~~ to.wrap ~~~	feast	relpro	must -=3SG	day	that,.those	only	CHARACTERSTIC.OF happy CHARACTERSTIC.OF	for	entire	citizen	Natam	PAS.TR ~~~	feel,.to	embarrassed	from	family	NOMINALIZER king NOMINALIZER	Engkeran	with	merciless	TO.DO.... let	member	family -=THE	ABILITATIVE to.cause	in,.at.(space)	jungle	TO.DO.... to.struggle	to.live.(be.alive)	alone ADVERBIALIZER	.	",The air of emotion enveloping the festivities that should have been that day was joy to all the citizens of Natam plus the shame of the royal family of Ngkran who showed that they had the heart to let a family member be displaced in the forest to struggle to live alone.,Suasana haru menyelimuti kenduri yang seharusnya hari itu adalah kegembiraan bagi seluruh penduduk Natam ditambah rasa malu dari keluarga kerajaan Ngkran yang dengan tega membiarkan anggota keluarganya terlantar dihutan berjuang hidup sendirian,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,n	n>vi n	v>vt v v>vt	n	relpro	adv pro	n	dem	adv	adj>n adj adj>n	Prep	adj	n	nprop	v:Any v	vt	adj	Prep	n	n>n n n>n	nprop	Prep	adj	v>vt v	n	n def	vt>vt vt	Prep	n	v>vt vi	vi	adj adj>adv	punct	,n vi vt n relpro adv n dem adv n Prep adj n nprop vt vt adj Prep n n nprop Prep adj vt n n vt Prep n vi vi adv punct ,+unspec. var. of	~~~ ~~~	+dial. var. of ~~~ ~~~	~~~	~~~	~~~ ~~~	~~~	+sp. var. of	~~~	~~~ ~~~ ~~~	~~~	~~~	~~~	~~~	~~~ ~~~	~~~	~~~	~~~	~~~	~~~ +sp. var. of ~~~	+sp. var. of	~~~	~~~	~~~ ~~~	~~~	~~~ ~~~	~~~ ~~~	~~~	+sp. var. of	~~~ ~~~	~~~	~~~ ~~~		
11.1,btz,Keluakhge kekhajaen Ngkhan mebongi ni Natam pepige wakhi untuk menghokhmati penguase Natam . ,keluakhge	ke- khaja -en	ngkhan	me- bongi	ni	natam	pepige	wakhi	untuk	meng- hokhmat -i	peng- uase	natam		,keluakhge	ke<>en>- khaje -<ke<>en	engkekhan	me- bhongi	ni	natam	pepige	wakhi	untuk	N<>i>- hokhmat -<N<>i	peN- kuase	natam	.	,"family	NOMINALIZER king NOMINALIZER	Engkeran	TO.HAVE.... night	in,.at.(space)	Natam	some	day	for	TO.APPLY.....TO.THE.OBJECT respect TO.APPLY.....TO.THE.OBJECT	PERSON.WHO.HAS.... power	Natam	.	",The Ngkran royal family spent the night in Natam a few days in honor of the ruler of Natam.,"Keluarga kerajaan Ngkran bermalam di Natam beberapa hari untuk menghormati penguasa Natam, ",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,n	n>n n n>n	nprop	n>vi n	Prep	nprop	quant	n	Prep	n>vt n n>vt	n>n n	nprop	punct	,n n nprop vi Prep nprop quant n Prep vt n nprop punct ,~~~	~~~ +sp. var. of ~~~	+sp. var. of	~~~ +dial. var. of	~~~	~~~	~~~	~~~	~~~	+dial. var. of ~~~ ~~~	~~~ ~~~	~~~		
11.2,btz,"Laus wakhine , wakhi ke-4 bekhangkat~lah khombongen khaje ngkhan untuk balik mekhumah kalakdi . ",laus	wakhi -=ne		wakhi	keempat	bekhangkat -=lah	khombong -en	khaje	ngkhan	untuk	balik	me khumah	kalaki		,"laus	wakhi -=ne	,	wakhi	keempat	bhekhangkat -=lah	khombong -en	khaje	engkekhan	untuk	bhalik	bhe khumah	kalak	.	","go	day -=THE	,	day	fourth	depart,.to -=FRONTED.ELEMENT	to.be.a.group OBJECT.OF.VERB	king	Engkeran	for	return.home,.to	to,..toward.(a.place) home	3mp	.	","In the morning, on the fourth day, King Ngkran's entourage departed to return to their homes.","pagi harinya, hari ke-4 berangkatlah rombongan raja Ngkran untuk kembali ke rumah mereka. ",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,v	n def	punct	n	ordnum	vi prt	v v>n	n	nprop	Prep	vi	Prep n	pro	punct	,vi n punct n ordnum vi n n nprop Prep vi Prep pro punct ,~~~	~~~ ~~~		~~~	~~~	+sp. var. of ~~~	~~~ ~~~	~~~	+sp. var. of	~~~	+dial. var. of	+unspec. var. of ~~~	+unspec. var. of		
11.3,btz,"Ikhing-ikhingen khaje ngkhan gendang kalihen , khut posisi tekhadep adalah khaje khut pemain~sukhine te ni~tekhusi khut ninik pakcik te makcik sang khaje te kane selikh-selikh khaje bakhulah ni paling belakang khombongen medalan pengulu~mude khut Si~Layakh . ",[...]- ikhing -en	khaje	ngkhan	gendang	kalihen		khut	posisi	tekh- adep	adalah	khaje	khut	pemain sukhi -=ne	te	ni- tekhus -i	khut	ninik	pakcik	te	makcik	sang	khaje	te	kane	[...]-- selikh	khaje	bakhu lah	ni	paling	belakang	khombong -en	me- dalan	pengulu mude	khut	si layakh		,"[...]-<>en>- ikhing -<ke<>en	khaje	engkekhan	gedhang	kalihen	,	khut	posisi	te- adep	adalah	khaje	khut	pemain sukhi -=ne	te	ni- tekhus -i	khut	ninik	pakcik	te	makcik	sang	khaje	te	kane	[...]-- selikh	khaje	bakhu -me	ni	paling	bhelakang	khombong -en	me- dhalan	pengulu mude	khut	si layakh	.	","VARIETY to.travel.in.a.group NOMINALIZER	king	Engkeran	long.(length)	very	,	with	position	~~~ face	is	king	with	QUEEN -=THE	and	PAS.TR to.continue REPEATEDLY	with	grandmother	uncle	and	aunt	class.person	king	and	even.(also)	PLURAL concubine	king	just EMPHASIS	in,.at.(space)	very,.extremely	back	to.be.a.group OBJECT.OF.VERB	TO.HAVE.... road	PENGULU.MUDE	with	relpro sail	.	","King Ngkran's convoy was very long, with the leading position being the king and his queen, and was followed by the older women, the king's uncle and aunt and also the concubines of the king. At the rear of the group Pengulu Mude and Si Layakh were walking.","Iring-iringan raja Ngkran sangatlah panjang, dengan posisi terdepan adalah raja dan permaisurinya, dan di lanjuti dengan Nenek, pakcik dan makcik sang raja dan juga selir-selir raja barulah di paling belakang rombongan berjalan Pengulu Mude bersama  Si layakh.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,n>n v n>n	n	nprop	adj	adv	punct	Prep	n	n>vt n	cop	n	Prep	n def	Conj	v:Any v v>vt	Prep	n	n	Conj	n	clf	n	Conj	adv	n:Any n	n	adv ???>???	Prep	adv	Prep	v v>n	n>vi n	nprop	Prep	relpro n	punct	,n n nprop adj adv punct Prep n vt cop n Prep n Conj vt Prep n n Conj n clf n Conj adv n n adv Prep adv Prep n vi nprop Prep nprop punct ,~~~ ~~~ ~~~	~~~	+sp. var. of	+unspec. var. of	~~~		~~~	~~~	~~~ ~~~	~~~	~~~	~~~	~~~ ~~~	~~~	~~~ ~~~ ~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~	~~~ ~~~	~~~	~~~ +unspec. var. of	~~~	~~~	+sp. var. of	~~~ ~~~	~~~ +dial. var. of	~~~	~~~	~~~ ~~~		
12.1,btz,"Ate pengulu~mude mulai cemekh tule khut kehadikh~en sikel menjadi saingene menjadi khaje setekhusene , kane timbulah niat jahat~ne untuk mengekhi~ken bekhene wakhi edi kane . ",ate	pengulu mude	mulai	cemekh	tule	khut	ke- hadikh -en	sikel	meN- jadi	saingen -=e	meN- jadi	khaje	setekhusne		kane	timbul -=ah	niat	jahat -=ne	untuk	meng- ekhi -ken	bekhe -=ne	wakhi	edi	kane		,"ate	pengulu mude	mulai	cemekh	tule	khut	ke<>en>- hadikh -<ke<>en	sikel	N- jadi	saingen -=ne	N- jadi	khaje	setekhusne	,	kane	timbul -=lah	niat	jahat -=ne	untuk	N<>ken>- kekhi -<N<>ken	bhebhekhe -=ne	wakhi	edhi	kane	.	","heart	PENGULU.MUDE	begin,.to	concerned	again	with	NOMINALIZER to.arrive NOMINALIZER	will	ACTIVE.VOICE to.become	competition -=3SG	ACTIVE.VOICE to.become	king	following	,	so	to.arise -=FRONTED.ELEMENT	intention	evil -=3SG	for	CAUSATIVE finish.off,.to CAUSATIVE	nephew -=3SG	day	that,.those	even.(also)	.	","Pengulu Mude's heart began to worry again about his nephew being there and becoming his rival to become the next king, so an evil desire arose to finish off his nephew that day.","Hati pengulu mude mulai cemas kembali dengan kehadiran keponakkannya akan menjadi saingannya menjadi raja selanjutnya, maka timbullah niat jahatnya untuk menghabisi keponakkanya hari itu juga.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,n	nprop	v	adj	adv	Prep	n>n v v>n	adv	vt:Any vt	n pro	vt:Any vt	n	adv	punct	Conj	vi prt	n	adj pro	Prep	v>vt v v>vt	n pro	n	dem	adv	punct	,n nprop v adj adv Prep n adv vt n vt n adv punct Conj prt n vi Prep vt n n dem adv punct ,~~~	~~~	~~~	~~~	~~~	~~~	~~~ ~~~ ~~~	~~~	+unspec. var. of ~~~	~~~ ~~~	+unspec. var. of ~~~	~~~	~~~		~~~	~~~ ~~~	~~~	~~~ ~~~	~~~	+unspec. var. of ~~~ ~~~	+unspec. var. of ~~~	~~~	+sp. var. of	~~~		
12.2,btz,Tepat ni daekhah pulau~biang si khate dalane si ni tekhuh~ne mengalikh lawe akhi pedelengen belang lawe~ne 4-5 metekh . ,tepat	ni	daekhah	pulau biang	si	khate	dalan -=e	si	ni	tekhuh -=ne	meng- alikh	lawe	akhi	pe- deleng -en	belang	lawe -=ne	4-5	metekh		,tepat	ni	daekhah	pulau biang	si	khate	dhalan -=ne	si	ni	tekhuh -=ne	N- alikh	lawe	akhi	pe<>en>- dheleng -<pe<>en	bhelang	lawe -=ne	4-5	metekh	.	,"just.right	in,.at.(space)	area	PULAU.BIANG	relpro	smooth.(of.surfaces)	road -=THE	relpro	in,.at.(space)	under -=3SG	ACTIVE.VOICE to.fow	water	from	HAVING.TO.DO.WITH... jungle HAVING.TO.DO.WITH...	wide,.width	river -=THE	4.5	meter	.	","Right in the Pulo Biang area, the route is hilly, and there are small wooden bridges (about 4-5 meters wide) that have flowing river water from the mountains under them.","Tepat di daerah Pulo Biang yang rute jalannya berbukit-bukit, dan terdapat titi terbuat dari kayu yang dibawahnya mengalir air Sungai dari pegunungan lebar sungainya 4-5 meter.",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,adj	Prep	n	nprop	relpro	adj	n def	relpro	Prep	Prep pro	vt:Any vi	n	Prep	n>n n n>n	adj	n def	cardnum	n	punct	,adj Prep n nprop relpro adj n relpro Prep Prep vi n Prep n adj n cardnum n punct ,~~~	~~~	~~~	~~~	~~~	~~~	+dial. var. of ~~~	~~~	~~~	~~~ ~~~	+unspec. var. of ~~~	~~~	~~~	~~~ +sp. var. of ~~~	+sp. var. of	~~~ ~~~	~~~	~~~		
12.3,btz,"Mekhase kondisi te waktu engo tepat , ni~popoklah sang bekhe akhi pudi khut balok kayu khut pengulu~mude . ",me- khase	kondisi	te	waktu	engo	tepat		ni- popok -=lah	sang	bekhe	akhi	pudi	khut	balok	kayu	khut	pengulu mude		,"N- khase	kondisi	te	waktu	enggou	tepat	,	ni- popok -=lah	sang	bhebhekhe	akhi	pudi	khut	balok	kayu	khut	pengulu mude	.	","ACTIVE.VOICE feel,.to	condition	and	time	done.(finished)	just.right	,	PAS.TR strike,.hit -=FRONTED.ELEMENT	class.person	nephew	from	behind	with	beam	wood	from	PENGULU.MUDE	.	","Feeling the conditions and the timing were right,  the nephew was hit from behind with a wooden block by Pengulu mude.","Merasa Kondisi dan waktu sudah tepat, dipukullah sang keponakkan dari belakang dengan balok kayu oleh pengulu mude,",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,vt:Any vt	n	Conj	n	adv	adj	punct	v:Any v prt	clf	n	Prep	Prep	Prep	n	n	Prep	nprop	punct	,vt n Conj n adv adj punct vt clf n Prep Prep Prep n n Prep nprop punct ,+unspec. var. of ~~~	~~~	~~~	~~~	+unspec. var. of	~~~		~~~ ~~~ ~~~	~~~	+unspec. var. of	~~~	~~~	~~~	~~~	~~~	~~~	~~~		
12.4,btz,Tekhus iye mendabuh~ken badan si~layakh me lawe si lawene mekhiyut ni lawe alas . ,tekhus	iye	men- dabuh -ken	badan	si layakh	me	lawe	si	lawe -=ne	me- khiyut	ni	lawe	alas		,tekhus	ie	N<>ken>- dabuh -<N<>ken	badan	si layakh	bhe	lawe	si	lawe -=ne	me- khiyut	ni	lawe	alas	.	,"to.continue	3sg	CAUSATIVE to.fall CAUSATIVE	body	relpro sail	to,..toward.(a.place)	river	relpro	river -=THE	TO.HAVE.... mouth.of.a.river	in,.at.(space)	river	alas	.	",Then he dropped his body into the river where the water flows into the Alas River.,lalu ia menjatuhkan tubuh si layakh ke Sungai yang airnya bermuara di Sungai Alas.,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",5 - The Supernatural Power of Si Layakh,v	pro	v>vt vi v>vt	n	relpro n	Prep	n	relpro	n def	n>vi n	Prep	n	nprop	punct	,vt pro vt n nprop Prep n relpro n vi Prep n nprop punct ,~~~	+dial. var. of	+unspec. var. of ~~~ ~~~	~~~	~~~ ~~~	+unspec. var. of	~~~	~~~	~~~ ~~~	~~~ ~~~	~~~	~~~	~~~		
1.1,btz,"Keluakhge khaje Natam bakhu pelin menikmati suasane khumah bakhu , khumah si megah ni~banding~ken khumah-khumah lain~ne . ",keluakhge	khaje	natam	bakhu	pelin	men- ikmat -i	suasane	khumah	bakhu		khumah	si	megah	ni- banding -ken	[...]-- khumah	lain -=ne		,"keluakhge	khaje	natam	bakhu	pelin	N- ikmat -<N<>i	suasane	khumah	bakhu	,	khumah	si	megah	ni<>ken>- bhandingken -<ni<>ken	[...]-- khumah	lain -=ne	.	","family	king	Natam	just	only	ACTIVE.VOICE enjoy DURATIVE?	situation	home	new	,	home	relpro	magnificent	PASS.INTR to.compare PASS.INTR	PLURAL home	other -=3SG	.	","The King of Natam's family had just begun to enjoy the niceties of having a new home, a very large and beautiful house compared to other houses.","Keluarga Raja Natam baru saja menikmati suasana rumah baru, rumah yang sangat megah dibandingkan rumah-rumah lainnya,",ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",6 - Not Good News,n	n	nprop	adv	adv	vt:Any <NotSure> vi>vt	n	n	adj	punct	n	relpro	adj	v>vt vt v>vt	n:Any n	adj pro	punct	,n n nprop adv adv vt n n adj punct n relpro adj vt n adj punct ,~~~	~~~	~~~	~~~	~~~	+unspec. var. of ~~~ ~~~	~~~	~~~	~~~		~~~	~~~	~~~	~~~ +sp. var. of ~~~	~~~ ~~~	~~~ ~~~		
1.2,btz,Namun keyamanen khumah bakhu edi tekhusik khut dempiken-dempiken pakhau akhi sahung khumah . ,namun	ke- yaman -en	khumah	bakhu	edi	tekh- usik	khut	[...]-- dempik -en	pakhau	akhi	sahung	khumah		,namun	ke<>en>- yaman -<ke<>en	khumah	bakhu	edhi	te- usik	khut	[...]-- dempik -en	pakhau	akhi	sahung	khumah	.	,"but	CHARACTERSTIC.OF comfortable CHARACTERSTIC.OF	home	just	that,.those	~~~ disruption	with	PLURAL cry.out,.to OBJECT.OF.VERB	raspy	from	roof	home	.	",But the comfort of the new house was disrupted by the hoarse screams from the roof of the house.,namun kenyamanan rumah baru itu terusik dengan teriakan-teriakan parau dari atap rumah. ,ML ID,"This appears to be a translation of part of the story from https://kaisosogarcia.blogspot.com/2016/04/si-layakh-cerita-rakyat-dari-kutacane.html. However, I have been told the Alas is good in it.",6 - Not Good News,Conj	adj>n <NotSure> adj>n	n	adv	dem	n>vt n	Prep	n:Any v v>n	adj	Prep	n	n	punct	,Conj n n adv dem vt Prep n adj Prep n n punct ,~~~	~~~ ~~~ ~~~	~~~	~~~	+sp. var. of	~~~ ~~~	~~~	~~~ ~~~ ~~~	~~~	~~~	~~~	~~~		
